"iyear","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","attacktype1","attacktype1_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","gname","motive","guncertain1","weapsubtype1","weapsubtype1_txt"
2003,160,"Philippines",5,"Southeast Asia","North Cotabato","Kabacan",7.108488,124.826464,1,3,"Bombing/Explosion",14,"Private Citizens & Property",74,"Marketplace/Plaza/Square","Town of Kabacan","Kabacan Residents at the Kabacan public market","Moro Islamic Liberation Front (MILF)","Unknown",1,13,"Suicide (carried bodily by human being)"
2003,160,"Philippines",5,"Southeast Asia","Maguindanao","Datu Odin Sinsuat",7.163015,124.215696,1,3,"Bombing/Explosion",6,"Airports & Aircraft",44,"Airport","Airports in southern Philippines","Cotabato Airport","Abu Sayyaf Group (ASG)","Unknown",0,16,"Unknown Explosive Type"
2003,160,"Philippines",5,"Southeast Asia","North Cotabato","Carmen",7.202598,124.792408,1,3,"Bombing/Explosion",21,"Utilities",107,"Electricity","National Power Corporation of the Philippines (Napocor)","Napocor power line in Carmen, North Cotabato","Moro Islamic Liberation Front (MILF)","Unknown",1,16,"Unknown Explosive Type"
2003,160,"Philippines",5,"Southeast Asia","Maguindanao","Pagagawan",7.10574,124.768907,1,3,"Bombing/Explosion",21,"Utilities",107,"Electricity","National Power Corporation of the Philippines (Napocor)","Napocor power line in Pagagawan, Maguindanao","Moro Islamic Liberation Front (MILF)","Unknown",1,16,"Unknown Explosive Type"
2003,160,"Philippines",5,"Southeast Asia","Maguindanao","Bito",7.15389,124.27139,1,2,"Armed Assault",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Philippine Army","57th Infantry Battalion of 6th Army Infantry Division, Datu Odin Sinusat town, Maguindanao Province","Moro Islamic Liberation Front (MILF)","Unknown",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2003,160,"Philippines",5,"Southeast Asia","Compostela Valley","Pantukan district",7.216008,126.166884,3,4,"Hijacking",19,"Transportation",99,"Bus (excluding tourists)","Philippine Citizens","Philippine citizens on a bus from Pantukan to Mati, Davao Oriental Province.","Moro Islamic Liberation Front (MILF)","Unknown",0,5,"Unknown Gun Type"
2003,347,"East Timor",5,"Southeast Asia","Maliana (District)","Atabae",-8.80954,125.1585,1,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)","Timor-Leste citizens","Timor-Leste citizens on a bus in Atabae","Unknown","Unknown",0,2,"Automatic Weapon"
2003,160,"Philippines",5,"Southeast Asia","Zamboanga Sibugay","Pandilusan Island",7.46374,122.691051,1,2,"Armed Assault",4,"Military",29,"Military Unit/Patrol/Convoy","Philippine Army","Army Seaborne Unit, Pandelusan Island","Moro Islamic Liberation Front (MILF)","Unknown",0,5,"Unknown Gun Type"
2003,160,"Philippines",5,"Southeast Asia","Zamboanga Sibugay","Tungawan",7.51237,122.362581,1,2,"Armed Assault",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Philippine Army","33rd Infantry Battalion, Tungawan Town","Moro Islamic Liberation Front (MILF)","Unknown",0,5,"Unknown Gun Type"
2003,205,"Thailand",5,"Southeast Asia","Yala (Province)","Yala",6.541102,101.280408,1,1,"Assassination",15,"Religious Figures/Institutions",85,"Religious Figure","Provincial Islamic Committee of Yala","Mahamaromuli, Vice Chairman of Provincial Islamic Committee of Yala","Unknown","Unknown",1,3,"Handgun"
2003,160,"Philippines",5,"Southeast Asia","Lanao del Norte","Tuminado",8.115914,124.219662,3,3,"Bombing/Explosion",21,"Utilities",107,"Electricity","National Power Corporation of the Philippines (Napocor)","Power transmission towers in Tuminado, Baloi, Lanao del Norte Province","Moro Islamic Liberation Front (MILF)","Unknown",1,16,"Unknown Explosive Type"
2003,160,"Philippines",5,"Southeast Asia","South Cotabato","Tantangan",6.565287,124.768543,1,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office","Town Hall","Town Hall in Tantangan, Philippines","Moro Islamic Liberation Front (MILF)","Sources speculated that the Moro Islamic Liberation Front (MILF) was retaliating after the Philippine military captured one of their enclaves, the Buliok complex, in a February 2003 assault that killed about 200 MILF rebels.",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2003,160,"Philippines",5,"Southeast Asia","Davao del Sur","Davao City",7.131882,125.643465,1,3,"Bombing/Explosion",6,"Airports & Aircraft",44,"Airport","Davao International Airport","Civilians in Davao International Airport","Moro Islamic Liberation Front (MILF)","Unknown",1,13,"Suicide (carried bodily by human being)"
2003,160,"Philippines",5,"Southeast Asia","Sarangani","Alabel",6.101481,125.289746,1,3,"Bombing/Explosion",21,"Utilities",108,"Oil","Power Station Fuel Tank","Power Station Fuel Tank in Alabel, Philippines","Moro Islamic Liberation Front (MILF)","Sources speculated that the Moro Islamic Liberation Front (MILF) was retaliating after the Philippine military captured one of their enclaves, the Buliok complex, in a February 2003 assault that killed about 200 MILF rebels.",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2003,160,"Philippines",5,"Southeast Asia","Cebu","Daan Bantayan",11.250942,124.001041,1,7,"Facility/Infrastructure Attack",19,"Transportation",99,"Bus (excluding tourists)","White Stallion Express passenger buses","White Stallion passenger buses in Daan Bantayan, Philippines","New People's Army (NPA)","An NPA statement found at the scene said that the buses were burned because the company refused to pay revolutionary taxes.",1,20,"Gasoline or Alcohol"
2003,160,"Philippines",5,"Southeast Asia","Lanao del Norte","Bualan",8.041964,124.212688,1,3,"Bombing/Explosion",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Bualan, Philippines","Moro Islamic Liberation Front (MILF)","The MILF commander of the attack accused village residents of being military sympathizers and told reporters that their sympathy was the reason he raided the village.",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2003,160,"Philippines",5,"Southeast Asia","Sultan Kudarat","Tacurong",6.687236,124.672852,1,3,"Bombing/Explosion",8,"Educational Institution",49,"School/University/Educational Building","Philippine All-Girls Catholic School","Notre Dame University","Unknown","Unknown",0,15,"Vehicle"
2003,160,"Philippines",5,"Southeast Asia","Maguindanao","Kabuntalan",7.117515,124.384527,1,3,"Bombing/Explosion",1,"Business",12,"Construction","Philippine Bridge Construction Site","Bridge Construction Site in Kabuntalan, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",1,11,"Projectile (rockets, mortars, RPGs, etc.)"
2003,160,"Philippines",5,"Southeast Asia","Zamboanga Sibugay","Kumalarang",7.749709,123.144724,1,3,"Bombing/Explosion",1,"Business",12,"Construction","Asian Development Bank-funded road construction site","Road construction site in Kumalarang, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",1,16,"Unknown Explosive Type"
2003,160,"Philippines",5,"Southeast Asia","Davao del Sur","Davao City",7.096653,125.634543,1,3,"Bombing/Explosion",19,"Transportation",99,"Bus (excluding tourists)","Philippine Busing System","Passenger mini-bus in Davao, Philippines","Unknown","Unknown",0,17,"Other Explosive Type"
2003,160,"Philippines",5,"Southeast Asia","Davao del Norte","Tagum",7.437136,125.812182,1,7,"Facility/Infrastructure Attack",8,"Educational Institution",49,"School/University/Educational Building","Philippine Public School","Davao High School in Tagum, Philippines","New People's Army (NPA)","Unknown",0,20,"Gasoline or Alcohol"
2003,160,"Philippines",5,"Southeast Asia","Davao Oriental","Caraga",7.33041,126.566013,1,7,"Facility/Infrastructure Attack",8,"Educational Institution",49,"School/University/Educational Building","Philippine Public School","San Luis National High School in Caraga, Philippines","New People's Army (NPA)","Unknown",0,20,"Gasoline or Alcohol"
2003,160,"Philippines",5,"Southeast Asia","North Cotabato","Aleosan",7.159092,124.576538,1,3,"Bombing/Explosion",21,"Utilities",107,"Electricity","National Power Corporation","Transmission tower in Aleosan, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",0,16,"Unknown Explosive Type"
2003,93,"Indonesia",5,"Southeast Asia","Aceh (Province)","Takengon",4.622325,96.84644,1,2,"Armed Assault",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Takengon, Indonesia","Free Aceh Movement (GAM)","Sources speculated that the gunmen were retaliating against the anti-GAM rally in front of Takengon's Joint Security Committee (JSC) office earlier in the month.",1,18,"Arson/Fire"
2003,160,"Philippines",5,"Southeast Asia","Agusan del Norte","Carmen",8.93887,125.247812,1,2,"Armed Assault",3,"Police",22,"Police Building (headquarters, station, school)","Philippine Police","Police station in Carmen, Philippines","New People's Army (NPA)","Unknown",0,4,"Rifle/Shotgun (non-automatic)"
2003,160,"Philippines",5,"Southeast Asia","North Cotabato","Malibatuan",7.30923,125.148409,1,3,"Bombing/Explosion",21,"Utilities",107,"Electricity","Cotabato Electric Cooperative (Cotelco)","Cotelco power plant in Malibuan, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",0,7,"Grenade"
2003,160,"Philippines",5,"Southeast Asia","Maguindanao","Macasampen",6.945555,124.404073,1,2,"Armed Assault",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Male civilians in Macasampan, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",0,5,"Unknown Gun Type"
2003,160,"Philippines",5,"Southeast Asia","Maguindanao","Cotabato City",7.21612,124.245499,1,3,"Bombing/Explosion",15,"Religious Figures/Institutions",86,"Place of Worship","Roman Catholic Church","Immaculate Conception Cathedral in Cotabato, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",1,12,"Remote Trigger"
2003,160,"Philippines",5,"Southeast Asia","Compostela Valley","Pantukan",7.150033,125.95,1,7,"Facility/Infrastructure Attack",19,"Transportation",99,"Bus (excluding tourists)","Philippine Busing System","Passenger bus near Pantucan, Philippines","New People's Army (NPA)","Unknown",0,18,"Arson/Fire"
2003,160,"Philippines",5,"Southeast Asia","North Cotabato","Kidapawan",7.013087,125.089613,1,3,"Bombing/Explosion",9,"Food or Water Supply",52,"Water Supply","Philippine Water Pipeline","Water pipeline in Kidapawan, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2003,160,"Philippines",5,"Southeast Asia","Zamboanga del Norte","Sibuco",7.291386,122.064633,1,2,"Armed Assault",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Sibuco, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",0,5,"Unknown Gun Type"
2003,160,"Philippines",5,"Southeast Asia","North Cotabato","M'lang",6.950012,124.883333,1,2,"Armed Assault",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in M'lang, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2003,160,"Philippines",5,"Southeast Asia","South Cotabato","Koronadal",6.503167,124.840523,1,3,"Bombing/Explosion",14,"Private Citizens & Property",74,"Marketplace/Plaza/Square","Public Market","Public market in Koronadal, Philippines","Abu Sayyaf Group (ASG)","Unknown",1,14,"Time Fuse"
2003,160,"Philippines",5,"Southeast Asia","Maguindanao","Paglat",6.7,124.78333,1,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Civilians","Son of the mayor of Paglat, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",1,5,"Unknown Gun Type"
2003,160,"Philippines",5,"Southeast Asia","Sultan Kudarat","Lambayong",6.51944,125.04444,1,2,"Armed Assault",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Lambayong, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",1,5,"Unknown Gun Type"
2003,160,"Philippines",5,"Southeast Asia","North Cotabato","M'lang",6.950012,124.883333,1,3,"Bombing/Explosion",14,"Private Citizens & Property",76,"House/Apartment/Residence","Civilians","Civilian homes in M'lang, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",1,11,"Projectile (rockets, mortars, RPGs, etc.)"
2003,160,"Philippines",5,"Southeast Asia","North Cotabato","Neswhile",7.192649,124.535665,2,3,"Bombing/Explosion",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Neswhile, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2003,160,"Philippines",5,"Southeast Asia","North Cotabato","Baliki",7.131818,124.548895,1,3,"Bombing/Explosion",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Baliki, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2003,93,"Indonesia",5,"Southeast Asia","Sumatra (Province)","Medan",3.585242,98.675598,1,3,"Bombing/Explosion",21,"Utilities",106,"Gas","Indonesian Pipeline","Pertamina Pipeline","Free Aceh Movement (GAM)","Unknown",1,16,"Unknown Explosive Type"
2003,160,"Philippines",5,"Southeast Asia","Davao del Sur","Davao City",7.096653,125.634543,1,3,"Bombing/Explosion",11,"Maritime",60,"Port","Passenger terminal at the Sasa wharf","Citizens at the Sasa wharf passenger terminal","Moro Islamic Liberation Front (MILF)","Unknown",1,16,"Unknown Explosive Type"
2003,160,"Philippines",5,"Southeast Asia","Sultan Kudarat","Sadsalan",6.82306,124.62222,1,2,"Armed Assault",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians of a small Muslim community","Citizens of Sadsalan Village","Moro Islamic Liberation Front (MILF)","MILF rebels wanted to get back at their former Comrades who did not want to return to the movement",1,18,"Arson/Fire"
2003,160,"Philippines",5,"Southeast Asia","Maguindanao","Parang",7.37035,124.26973,1,3,"Bombing/Explosion",2,"Government (General)",18,"Government Personnel (excluding police, military)","Filipino mayor","The mayor of Parang","Muslim Separatists","Specific motive is unknown; however, the mayor had been implementing strict policies regarding Muslim separatists",1,16,"Unknown Explosive Type"
2003,160,"Philippines",5,"Southeast Asia","Zamboanga del Sur","Pagadian",7.827028,123.436368,1,3,"Bombing/Explosion",15,"Religious Figures/Institutions",86,"Place of Worship","Mosque at the Islamic Institute of Science and Technology","A Muslim Mosque","Unknown","Unknown",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2003,160,"Philippines",5,"Southeast Asia","Maguindanao","Inugug",7.030248,124.715122,1,2,"Armed Assault",14,"Private Citizens & Property",76,"House/Apartment/Residence","Civilians","Civilian homes in the Ingog village, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",0,5,"Unknown Gun Type"
2003,160,"Philippines",5,"Southeast Asia","Quezon","Lucena",13.938569,121.612011,1,2,"Armed Assault",3,"Police",25,"Police Security Forces/Officers","Philippine Police","Philippine traffic police in Lucena City, Philippines","Unknown","Unknown",0,5,"Unknown Gun Type"
2003,160,"Philippines",5,"Southeast Asia","Sulu","Siasi",5.544054,120.815636,1,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Civilians","Gertrudes Tan, a Filipino-Chinese trader, in Siasi, Philippines","Abu Sayyaf Group (ASG)","Unknown",0,5,"Unknown Gun Type"
2003,160,"Philippines",5,"Southeast Asia","Maguindanao","Matanog",7.51611,124.25639,1,2,"Armed Assault",4,"Military",29,"Military Unit/Patrol/Convoy","Philippine Army","Philippine Army detachment in Matanog, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",0,5,"Unknown Gun Type"
2003,160,"Philippines",5,"Southeast Asia","Leyte","Calubian",11.447249,124.428682,1,2,"Armed Assault",3,"Police",25,"Police Security Forces/Officers","Policemen in Calubian, Leyte","Jesus Lonzaga","New People's Army (NPA)","Unknown",0,5,"Unknown Gun Type"
2003,160,"Philippines",5,"Southeast Asia","Albay","Ligao",13.240874,123.537612,1,2,"Armed Assault",4,"Military",29,"Military Unit/Patrol/Convoy","Alpha Company of the 22nd Infantry Battalion","Gerry Leo","New People's Army (NPA)","Unknown",0,2,"Automatic Weapon"
2003,160,"Philippines",5,"Southeast Asia","North Cotabato","Alamada",7.332321,124.565053,1,2,"Armed Assault",14,"Private Citizens & Property",69,"Religion Identified","Muslim farmers","Sandatu Sultan","Moro Islamic Liberation Front (MILF)","Unknown",1,4,"Rifle/Shotgun (non-automatic)"
